,movie_id,title,bechdel_score_easy,bechdel_score_medium,bechdel_score_hard,bechdel_score,flesch_diff_m_f,prop_fem,hedges_per_line_m,hedges_per_line_f,boosters_per_line_m,boosters_per_line_f,cossim,jsd_m_f,diff_plot,diff_imperatives_normed,male_imp_rate,female_imp_rate,ratio_diff,hedge_diff,year,imdb_score
93,m271,blade ii,1,0,0,1,4.71461969525447,0.3410404624277456,0.1842105263157894,0.3559322033898305,0.0350877192982456,0.2203389830508474,0.8864448070526123,0.1334825098235863,0.036872983,0.0789473684210526,0.0789473684210526,0.0,-0.1333333333333333,-9.310543161617076,2002,6.7
94,m274,blood simple.,1,0,0,1,5.292538137211636,0.3588850174216028,0.1358695652173913,0.1650485436893204,0.1413043478260869,0.0679611650485436,0.9368253350257874,0.06363983237944,0.015332103,0.0294955677501055,0.0489130434782608,0.0194174757281553,-0.0959809624537281,-6.568935061759127,1984,7.5
95,m276,blow,1,0,0,1,-1.2709337260261009,0.1380880121396054,0.1443661971830986,0.0659340659340659,0.2799295774647887,0.1428571428571428,0.949836492538452,0.0458874011894854,0.035377562,-0.003463086209565,0.0404929577464788,0.0439560439560439,0.2130249192431933,5.485861247125546,2001,7.5
96,m277,la battaglia di algeri,1,0,0,1,12.70062211309883,0.3292682926829268,0.0727272727272727,0.5185185185185185,0.2363636363636363,0.6296296296296297,0.8293386697769165,0.1088678302892079,0.062146902,-0.0202020202020201,0.0909090909090909,0.1111111111111111,-0.1666666666666666,-16.549995678852305,1966,8.1
97,m28,barry lyndon,1,0,0,1,5.366547692364037,0.1644736842105263,0.3385826771653543,0.36,0.515748031496063,0.78,0.8915172219276428,0.132307357751744,0.072553635,-0.0081889763779527,0.0118110236220472,0.02,0.10632149307646,1.1113716413658177,1975,8.1
98,m285,broadcast news,1,1,1,3,-5.324819829674809,0.3618233618233618,0.2566964285714285,0.2401574803149606,0.1941964285714285,0.1338582677165354,0.9805135726928712,0.0325381176740406,0.0050069094,0.0092097862767154,0.0446428571428571,0.0354330708661417,-0.023046283452743,-3.123952186058439,1987,7.3
99,m286,a bucket of blood,1,1,0,2,-1.547056478514321,0.3473193473193473,0.1464285714285714,0.1812080536912751,0.0892857142857142,0.1409395973154362,0.9256474375724792,0.0727874113045601,0.022442043,-0.0385426653883029,0.0285714285714285,0.0671140939597315,-0.0895732174801942,-0.3451581975071924,1959,6.7
100,m287,buffy the vampire slayer,1,1,1,3,-0.204024882799203,0.6035598705501618,0.2,0.1715817694369973,0.1469387755102041,0.1528150134048257,0.9728930592536926,0.0433853482742497,-0.005524397,0.0278929802483996,0.073469387755102,0.0455764075067024,-0.0337573964497041,2.152940086282346,1992,5.7
101,m288,bull durham,1,1,0,2,0.0999537466286142,0.3192771084337349,0.2241887905604719,0.2389937106918239,0.0943952802359882,0.1886792452830188,0.957180917263031,0.0424252560404243,0.016046107,0.0246006567596148,0.0560471976401179,0.0314465408805031,0.0086411821394153,0.5016120484767157,1988,7.0
102,m29,basic,1,1,1,3,3.754532366604536,0.23421926910299,0.227765726681128,0.1631205673758865,0.1540130151843818,0.1205673758865248,0.94862961769104,0.0508601690497176,0.027052343,-0.02044583929478,0.0433839479392624,0.0638297872340425,-0.0652744493894784,0.8957440936915795,2003,6.4
103,m290,catwoman,1,1,1,3,-2.389173260686931,0.5254901960784314,0.3140495867768595,0.2462686567164179,0.2975206611570248,0.2761194029850746,0.934821367263794,0.0814993290275825,-0.004027188,-0.0298507462686567,0.0,0.0298507462686567,0.0567984418592408,3.882205438968329,2004,3.4
104,m291,cellular,1,1,1,3,-0.7757938480486359,0.3503875968992248,0.1909307875894988,0.1858407079646017,0.0954653937947494,0.1504424778761062,0.9423843622207642,0.0327203541871179,0.017315686,0.0253131138192493,0.0739856801909307,0.0486725663716814,0.0887749595250944,1.224051964625911,2004,6.5
105,m294,cherry falls,1,1,1,3,-3.738503393077977,0.6191588785046729,0.1595092024539877,0.1584905660377358,0.2024539877300613,0.1094339622641509,0.9582369327545166,0.0389713286316912,-0.00920248,0.0066211367056372,0.0368098159509202,0.030188679245283,-0.0560640245200289,-3.2488494051641794,2000,5.3
106,m296,chinatown,1,1,0,2,-4.426932833559533,0.229987293519695,0.1864686468646864,0.2320441988950276,0.1122112211221122,0.1325966850828729,0.9440202713012696,0.031890680891934,0.029162824,0.0218806411027843,0.0495049504950495,0.0276243093922651,0.1079354173823428,-10.24059545739319,1974,8.1
107,m298,citizen kane,1,0,0,1,-5.29354344282325,0.5735056542810986,0.3977272727272727,0.276056338028169,0.2613636363636363,0.2478873239436619,0.920556366443634,0.0351936352409957,-0.010542333,-0.0317648314127187,0.0189393939393939,0.0507042253521126,-0.0952030064107287,7.113386840281411,1941,8.3
108,m299,clerks.,1,0,0,1,-1.9483158385935864,0.1965742251223491,0.1766497461928934,0.2157676348547718,0.1319796954314721,0.1161825726141078,0.9502509832382202,0.0247753472749645,0.03016138,0.0031762748278113,0.0446700507614213,0.0414937759336099,0.1419893899204244,1.0127737300684103,1994,7.7
109,m3,2001: a space odyssey,0,0,0,0,-2.7261768188328404,0.0336538461538461,0.3383084577114428,0.1428571428571428,0.2537313432835821,0.1428571428571428,0.6222174167633057,0.3249323520551853,0.35012782,0.0049751243781094,0.0049751243781094,0.0,0.0807881773399015,18.925608659097996,1968,8.3
110,m30,big fish,1,0,0,1,-2.5709067726886303,0.2713178294573643,0.2340425531914893,0.219047619047619,0.2482269503546099,0.2,0.9561887383461,0.0518464214341542,0.019673288,-0.0037487335359675,0.0248226950354609,0.0285714285714285,0.0008484162895927,0.2360286006909966,2003,8.0
111,m300,cliffhanger,1,0,0,1,1.027536836445293,0.2766884531590414,0.1234939759036144,0.2283464566929134,0.1325301204819277,0.1417322834645669,0.941370964050293,0.0579263617069814,0.025261998,0.0375675932074755,0.108433734939759,0.0708661417322834,-0.0221415607985481,-8.145388814669062,1993,6.5
112,m301,a clockwork orange,1,0,0,1,8.592848099424359,0.0632530120481927,0.2315112540192926,0.2857142857142857,0.2636655948553054,0.7619047619047619,0.827811598777771,0.2294569280252407,0.14978075,0.0006124636349716,0.0482315112540192,0.0476190476190476,0.0803418803418802,-0.359886085643966,1971,8.2
113,m302,collateral,1,0,0,1,0.07921105838372,0.1087786259541984,0.1777301927194861,0.1929824561403508,0.1006423982869379,0.175438596491228,0.933713436126709,0.0708122664647922,0.051753044,0.0158909049926744,0.0685224839400428,0.0526315789473684,0.0712472108948218,-1.9351560678224689,2004,7.5
114,m303,conspiracy theory,1,1,0,2,2.368650704452236,0.4421906693711968,0.2363636363636363,0.1743119266055046,0.1672727272727272,0.0963302752293578,0.954506516456604,0.0372355808992998,0.0034608245,-0.0121934945788156,0.029090909090909,0.0412844036697247,-0.0439613526570047,-2.9240448855159897,1997,6.7
115,m305,cool hand luke,1,0,0,1,-1.9306736489622267,0.0643939393939393,0.117408906882591,0.2352941176470588,0.1133603238866396,0.1764705882352941,0.8122947216033936,0.2005498274105811,0.15898621,0.0221481305072636,0.0809716599190283,0.0588235294117647,0.0845130845130844,-1.0766638056290834,1967,8.0
116,m306,copycat,1,1,1,3,0.4889766169623755,0.648854961832061,0.2282608695652173,0.1823529411764705,0.2445652173913043,0.2617647058823529,0.9425025582313538,0.038395253424573,-0.016898453,-0.0141943734015345,0.0652173913043478,0.0794117647058823,-0.0553866245638656,2.964228273915793,1995,6.6
117,m312,cruel intentions,1,1,1,3,-2.372877317453316,0.5507425742574258,0.2176308539944903,0.197752808988764,0.1818181818181818,0.1730337078651685,0.9793603420257568,0.0224467874650731,-0.0022050142,0.002395765623549,0.0495867768595041,0.047191011235955,0.0926703402431557,2.1708170209216,1999,6.8
118,m316,dave,1,1,1,3,-4.435275833482024,0.1221532091097308,0.1556603773584905,0.1694915254237288,0.070754716981132,0.0847457627118644,0.9111453294754028,0.08206544417686,0.06671834,0.0066357531180044,0.0235849056603773,0.0169491525423728,0.10231051986697,1.480395140983422,1993,6.9
119,m317,day of the dead,0,0,0,0,2.451614503274584,0.4305555555555556,0.2317073170731707,0.1612903225806451,0.2195121951219512,0.2903225806451613,0.8835688829421997,0.112440889928178,0.015940785,-0.0601888276947285,0.0365853658536585,0.0967741935483871,-0.093095238095238,0.987626714370899,1985,7.1
120,m318,dead poets society,1,0,0,1,-6.867646985437446,0.1091314031180401,0.235,0.1836734693877551,0.23,0.0612244897959183,0.827626645565033,0.1321746297723432,0.12872243,0.0425,0.0425,0.0,0.233684718757544,-1.5518194949337634,1989,8.1
121,m321,demolition man,0,0,0,0,7.752272542986006,0.3544973544973545,0.0245901639344262,0.1940298507462686,0.040983606557377,0.1044776119402985,0.8881973028182983,0.1122506780107695,0.03526491,-0.0128456080254465,0.1065573770491803,0.1194029850746268,-0.1101614434947768,-13.866133455478629,1993,6.7
122,m323,die hard,1,1,1,3,-0.0336700317192821,0.0980392156862745,0.217391304347826,0.2,0.1913043478260869,0.08,0.8211027979850769,0.1374769400705824,0.13929403,-0.0095652173913043,0.0304347826086956,0.04,0.1595421952564809,1.6504571048590415,1988,8.2
123,m324,dog day afternoon,1,1,1,3,5.98949097631305,0.1256117455138662,0.1548507462686567,0.2337662337662337,0.1212686567164179,0.3116883116883117,0.9259836077690125,0.0748937291876968,0.056061506,0.0243991083543322,0.0503731343283582,0.0259740259740259,0.0806277056277056,-3.297676048274125,1975,8.0
124,m326,do the right thing,1,1,0,2,-4.243467567945714,0.2560706401766004,0.1008902077151335,0.1120689655172413,0.1186943620178041,0.1724137931034483,0.9246997237205504,0.117887303074557,0.037702024,0.0289573314233091,0.0979228486646884,0.0689655172413793,-0.0957787259981713,1.2728445373281208,1989,8.0
125,m328,dune,1,1,1,3,2.200675201698104,0.3045977011494253,0.1570247933884297,0.2264150943396226,0.3636363636363636,0.4150943396226415,0.9276673793792723,0.0810667224962388,0.027022481,-0.0070169967254015,0.0495867768595041,0.0566037735849056,0.0911854103343464,-7.261239324974005,1984,6.3
126,m329,ed wood,1,1,1,3,3.6549261016280497,0.1723163841807909,0.1877133105802047,0.1475409836065573,0.1945392491467577,0.2131147540983606,0.9371558427810668,0.0615827997578263,0.041433096,0.012616796284899,0.0290102389078498,0.0163934426229508,0.1956536410879396,-1.2360197219352145,1994,7.8
127,m330,edtv,1,0,0,1,0.9564515320194004,0.2957516339869281,0.1508120649651972,0.1104972375690607,0.148491879350348,0.0939226519337016,0.9710571765899658,0.0377643278455987,0.011638105,-0.0015510633115842,0.037122969837587,0.0386740331491712,0.0276874537200991,2.103752645580178,1999,6.1
128,m331,election,1,1,1,3,-5.1867456994969245,0.398921832884097,0.2511210762331838,0.1824324324324324,0.179372197309417,0.0675675675675675,0.9119962453842164,0.0726765071038561,0.015701473,-0.0226033208095988,0.0179372197309417,0.0405405405405405,-0.0480889724310776,-0.9396855501794265,1999,7.2
129,m332,l.a. confidential,1,0,0,1,-3.326983675656507,0.1391304347826087,0.1555555555555555,0.125,0.0808080808080808,0.2,0.8928715586662292,0.058780027086333,0.07743502,-0.0116161616161616,0.0383838383838383,0.05,0.1162057379167744,4.3255109992207625,1997,8.2
130,m333,enemy of the state,1,0,0,1,2.934711111642045,0.1625163826998689,0.1517996870109546,0.1774193548387097,0.0798122065727699,0.1129032258064516,0.9557316303253174,0.0462588786878653,0.029993534,0.0097556666161845,0.0500782472613458,0.0403225806451612,0.0551542254328633,-5.795378412288503,1998,7.3
131,m336,erin brockovich,1,1,1,3,-3.3303395214112186,0.6491994177583698,0.2448132780082987,0.257847533632287,0.1618257261410788,0.1457399103139013,0.9658998847007751,0.0414215716814603,-0.009773254,0.0164951714641906,0.0456431535269709,0.0291479820627802,-0.0107095046854083,1.2187791729057338,2000,7.5
132,m338,escape from the planet of the apes,1,0,0,1,32.0203622139765,0.1025641025641025,0.1714285714285714,0.5,0.1714285714285714,0.25,0.5156891345977783,0.1729453554926432,0.36102545,0.0857142857142857,0.0857142857142857,0.0,0.5,-9.18748205569911,1971,6.3
133,m339,escape from l.a.,1,0,0,1,2.837882861274423,0.0885416666666666,0.1028571428571428,0.0588235294117647,0.1085714285714285,0.2352941176470588,0.763258695602417,0.1867106605988917,0.1890232,0.0914285714285714,0.0914285714285714,0.0,0.2786144578313253,6.495846261635472,1996,5.7
134,m34,blade runner,1,0,0,1,-4.936107165451716,0.2347629796839729,0.1386430678466076,0.2692307692307692,0.1563421828908554,0.1057692307692307,0.9380000829696656,0.0622376290858478,0.03254795,0.010267755842977,0.0294985250737463,0.0192307692307692,-0.0325700750098697,-21.56202352413475,1982,8.1
135,m340,excalibur,1,0,0,1,2.640406908015265,0.1585365853658536,0.1545893719806763,0.0512820512820512,0.4685990338164251,0.2051282051282051,0.9046989679336548,0.1177451812607827,0.06709856,0.038647342995169,0.038647342995169,0.0,0.2087712939470822,6.08471542556844,1981,7.3
136,m343,face/off,1,0,0,1,2.764870640268967,0.2751677852348993,0.1712962962962963,0.1219512195121951,0.2129629629629629,0.2073170731707317,0.9163317680358888,0.0957317061240744,0.036860704,0.0235998193315266,0.0601851851851851,0.0365853658536585,0.1095319774565056,3.617729696245657,1997,7.3
137,m346,fantastic voyage,0,0,0,0,-2.9043718035471078,0.128686327077748,0.1846153846153846,0.3125,0.2153846153846154,0.125,0.8955778479576111,0.1098508689804012,0.077475905,-0.0163461538461538,0.0461538461538461,0.0625,-0.1521739130434782,-13.9676096659489,1966,6.8
138,m348,fight club,1,0,0,1,-3.322251858514022,0.1319727891156462,0.170846394984326,0.1237113402061855,0.1379310344827586,0.134020618556701,0.9450109004974364,0.0550879555637093,0.039618373,0.0339979963158064,0.0752351097178683,0.0412371134020618,0.1277713514555619,4.554263354183828,1999,8.8
139,m349,final destination 2,1,1,1,3,-3.5861593104320235,0.6041666666666666,0.2736842105263158,0.2827586206896552,0.1157894736842105,0.1379310344827586,0.9220612049102784,0.0706907788407556,-0.015560865,0.0079854809437386,0.0631578947368421,0.0551724137931034,-0.065934065934066,4.165251839275609,2003,6.2
140,m35,blast from the past,1,1,1,3,-2.2046500453179334,0.3661375661375661,0.1819699499165275,0.1878612716763005,0.1702838063439065,0.1502890173410404,0.9721803665161132,0.0513079814991364,0.006849766,-0.0534416706070811,0.021702838063439,0.0751445086705202,0.0734921816827997,0.5506940793761501,1999,6.7
141,m350,final destination,1,0,0,1,0.6814146641521432,0.2877697841726618,0.2323232323232323,0.15,0.101010101010101,0.225,0.8722389936447144,0.0841618335493578,0.053682983,-0.0744949494949495,0.0505050505050505,0.125,0.0888888888888888,4.245572416049736,2000,6.7
142,m351,rambo: first blood part ii,0,0,0,0,8.923023606800513,0.1091703056768559,0.0784313725490196,0.2,0.0637254901960784,0.16,0.7948683500289917,0.1254470437471843,0.1598711,0.0335294117647058,0.0735294117647058,0.04,-0.0595238095238095,-11.444474118675345,1985,6.5
143,m353,five easy pieces,1,1,1,3,5.834547154439264,0.4806866952789699,0.1652892561983471,0.2321428571428571,0.0826446280991735,0.1830357142857142,0.9557693600654602,0.0295216384461414,0.0025946498,0.0361939197166469,0.0495867768595041,0.0133928571428571,-0.0594676108051402,-0.8531585661351464,1970,7.4
144,m355,fletch,1,0,0,1,-3.280271220335081,0.2213855421686747,0.1315280464216634,0.1972789115646258,0.104448742746615,0.1564625850340136,0.9566820859909058,0.0547895913788029,0.0237149,0.0104738220239739,0.0444874274661508,0.0340136054421768,-0.020611035111719,-5.379775960938298,1985,6.9
145,m359,friday the 13th part iii,1,1,1,3,6.195322400927253,0.4347826086956521,0.125,0.25,0.1826923076923076,0.1375,0.9464775323867798,0.0813657520046144,0.0067496896,-0.0298076923076923,0.0576923076923076,0.0875,-0.0096504955659885,-8.710763783947153,1982,5.6
146,m36,blue velvet,1,0,0,1,-0.2213256795566422,0.4165457184325108,0.1865671641791045,0.1777003484320557,0.1741293532338308,0.1219512195121951,0.9692384004592896,0.0346272921359917,0.004683852,0.0029556052490162,0.0621890547263681,0.0592334494773519,-0.0433030433030433,1.420507863506657,1986,7.7
147,m362,friday the 13th part viii: jason takes manhattan,1,1,1,3,-0.9776276864094058,0.5803571428571429,0.1595744680851064,0.2230769230769231,0.2553191489361702,0.1384615384615384,0.9134970903396606,0.0807325405018388,-0.0115715265,0.0484451718494271,0.0638297872340425,0.0153846153846153,-0.0519480519480519,-11.932320818830457,1989,4.5
148,m364,gandhi,1,1,0,2,,0.0,0.1521739130434782,0.0,0.217391304347826,0.0,,,,,0.0217391304347826,,0.5523809523809524,,1982,8.0
149,m365,gattaca,1,0,0,1,3.6847431149934806,0.1538461538461538,0.2954545454545454,0.2291666666666666,0.178030303030303,0.1041666666666666,0.8945563435554504,0.1111494064901833,0.07233584,0.034090909090909,0.034090909090909,0.0,0.0520266182698124,-1.2555795536357088,1997,7.7
150,m367,get carter,1,0,0,1,0.6119832985176146,0.2547169811320754,0.1044303797468354,0.1851851851851851,0.0886075949367088,0.0555555555555555,0.954456865787506,0.0472964296371957,0.02149272,0.0355133614627285,0.0632911392405063,0.0277777777777777,-0.0279379157427938,-15.866088121304076,1971,7.3
151,m368,glengarry glen ross,0,0,0,0,,0.0,0.1134361233480176,0.0,0.1640969162995594,0.0,,,,,0.0297356828193832,,0.2857272851358114,,1992,7.7
152,m371,gone in sixty seconds,1,0,0,1,-1.0836999769088322,0.1371527777777778,0.1348088531187122,0.1265822784810126,0.1327967806841046,0.0759493670886076,0.9608546495437622,0.0747999133257611,0.028029978,0.0183633446247102,0.056338028169014,0.0379746835443038,0.0892111959287531,0.7062406766323495,2000,6.5
153,m372,goodfellas,1,1,1,3,-0.8963787829202943,0.2938931297709923,0.1945945945945946,0.1558441558441558,0.1513513513513513,0.1038961038961039,0.9254342913627625,0.0860887794943326,0.031703472,0.0107406107406107,0.0756756756756756,0.0649350649350649,-0.0194448230430239,1.0950345180573642,1990,8.7
154,m373,good will hunting,0,0,0,0,-2.946625445007939,0.1314553990610328,0.2243243243243243,0.2053571428571428,0.1648648648648648,0.1517857142857142,0.934280812740326,0.0569691540121614,0.047116697,0.0334942084942085,0.0513513513513513,0.0178571428571428,0.1603848330503678,-0.8134132240092491,1997,8.3
155,m375,grosse pointe blank,1,1,1,3,2.721057161244204,0.2696078431372549,0.2080536912751678,0.1363636363636363,0.1073825503355704,0.109090909090909,0.957024335861206,0.0649429400535719,0.019981742,-0.0142769981696156,0.0402684563758389,0.0545454545454545,0.2597604259094942,5.359579941897895,1997,7.3
156,m377,hackers,1,1,0,2,-1.6293366470428765,0.375,0.1351351351351351,0.1711711711711711,0.1459459459459459,0.081081081081081,0.9257485866546632,0.0964426063938894,0.018100739,0.027027027027027,0.081081081081081,0.054054054054054,0.1129180027485111,-6.045720144411584,1995,6.2
157,m379,halloween,1,1,1,3,3.180428818511672,0.7060702875399361,0.1630434782608695,0.1085972850678733,0.0760869565217391,0.1855203619909502,0.9383692741394044,0.0842992808651532,-0.025859356,-0.032559512099154,0.0217391304347826,0.0542986425339366,-0.1739130434782608,6.766254179422154,1978,7.7
158,m380,hannah and her sisters,1,1,1,3,0.0670620562465984,0.6014897579143389,0.2126168224299065,0.1656346749226006,0.1985981308411215,0.1006191950464396,0.9743248224258424,0.0253819069070007,-0.0056130886,0.0118269147304765,0.0350467289719626,0.023219814241486,-0.0177463281781927,1.751391130121462,1986,7.8
159,m383,heathers,1,1,1,3,-3.92421414636712,0.5388235294117647,0.2193877551020408,0.2445414847161572,0.2091836734693877,0.131004366812227,0.9618947505950928,0.0423165242911256,-0.0037536025,0.0438018001960609,0.0918367346938775,0.0480349344978165,-0.0642252484357748,-7.541460879267369,1988,7.1
160,m384,heavenly creatures,1,1,1,3,-0.46477648741552,0.8985507246376812,0.0,0.1612903225806451,0.238095238095238,0.1021505376344086,0.8227264881134033,0.15823758859857,-0.13941151,0.0998463901689708,0.1428571428571428,0.043010752688172,-0.1454741379310344,-17.878426698450536,1994,7.2
161,m390,hotel rwanda,1,1,0,2,-9.63240080418396,0.1881606765327695,0.109375,0.0898876404494382,0.1875,0.1235955056179775,0.9346415996551514,0.0897549437557159,0.040937364,-0.0125819288389513,0.0885416666666666,0.1011235955056179,0.215,-1.022681404663583,2004,8.1
162,m391,house on haunted hill,1,1,1,3,7.104344440436407,0.3538461538461538,0.1836734693877551,0.1739130434782608,0.1836734693877551,0.1677018633540372,0.95530903339386,0.064564047878634,0.013136864,-0.0004436557231588,0.0306122448979591,0.031055900621118,-0.0009468066792907,0.8331165961477858,1959,6.7
163,m393,hellraiser iii: hell on earth,1,1,1,3,-8.96994939968566,0.8924731182795699,0.25,0.1325301204819277,0.55,0.180722891566265,0.6912291049957275,0.3633842023413183,-0.23944658,-0.0120481927710843,0.0,0.0120481927710843,-0.1642411642411643,-2.584209080411421,1992,5.5
164,m394,hudson hawk,1,1,1,3,5.650386371209166,0.2751479289940828,0.2653061224489796,0.1397849462365591,0.2,0.2258064516129032,0.9334745407104492,0.0905689751232054,0.02982825,-0.0010972130787799,0.0204081632653061,0.021505376344086,0.1320154291224686,11.792332912546463,1991,5.7
165,m396,i walked with a zombie,1,1,1,3,-4.453837717212579,0.656140350877193,0.3265306122448979,0.3368983957219251,0.3877551020408163,0.3155080213903743,0.9283108711242676,0.0574206442939603,-0.022374153,-0.00583869911601,0.010204081632653,0.0160427807486631,0.0040529486130735,-4.39267441056489,1943,7.0
166,m4,48 hrs.,1,1,0,2,1.823505572997277,0.1615541922290388,0.248780487804878,0.2911392405063291,0.1268292682926829,0.1265822784810126,0.9268006682395936,0.0704909566302945,0.048889935,-0.0447051559123186,0.0439024390243902,0.0886075949367088,0.1163936912344555,-5.625097747600204,1982,6.9
167,m400,i still know what you did last summer,1,1,1,3,-0.418308698373707,0.5867768595041323,0.1533333333333333,0.1173708920187793,0.1533333333333333,0.0845070422535211,0.9518340826034546,0.067332282719447,-0.008656561,0.0271361502347417,0.06,0.0328638497652582,-0.0977011494252872,0.7230527503675415,1998,4.8
168,m401,isle of the dead,1,1,1,3,0.7450072539458432,0.3828996282527881,0.2349397590361445,0.3398058252427184,0.2951807228915662,0.3689320388349514,0.8882793188095093,0.0764725728625123,0.02412033,-0.0110539244356065,0.0180722891566265,0.029126213592233,-0.049093604690343,-7.868320907114011,1945,6.5
169,m403,jaws 2,1,1,0,2,7.082739330364674,0.2093023255813953,0.1092436974789916,0.1269841269841269,0.1134453781512605,0.0793650793650793,0.9627671241760254,0.058027787165811,0.021547258,0.026844070961718,0.0903361344537815,0.0634920634920634,0.0476046088538508,-5.941845764854614,1978,5.8
170,m404,jaws 3-d,1,1,1,3,0.4915140632401602,0.4063079777365491,0.0875,0.0593607305936073,0.11875,0.091324200913242,0.9750760793685912,0.0307110044991414,0.004063666,-0.0055079908675799,0.08125,0.0867579908675799,-0.053069800015563,1.6019820040168185,1983,3.7
171,m405,jaws: the revenge,1,1,1,3,0.3852008594415537,0.3786407766990291,0.1354166666666666,0.1239316239316239,0.0911458333333333,0.0854700854700854,0.9717543125152588,0.061151978725044,0.0061442256,0.0344551282051282,0.0729166666666666,0.0384615384615384,0.0182135456429273,-0.3461465623838542,1987,3.1
172,m408,jerry maguire,1,1,0,2,0.380898677951663,0.3513513513513513,0.1694444444444444,0.1948717948717948,0.1611111111111111,0.123076923076923,0.9716253280639648,0.0407941795056744,0.0084245205,-0.0012820512820512,0.05,0.0512820512820512,-0.0142965499804629,-2.8201978836551547,1996,7.3
173,m409,jurassic park iii,1,1,0,2,4.588809942141751,0.2587412587412587,0.1792452830188679,0.2837837837837837,0.1981132075471698,0.2432432432432432,0.8943440318107605,0.0653065726833939,0.04689938,-0.0034421213666496,0.0235849056603773,0.027027027027027,-0.0060190950601909,-16.168807339449543,2001,6.0
174,m411,jurassic park,1,1,1,3,-1.307907811419426,0.2917505030181087,0.2130681818181818,0.1103448275862069,0.1988636363636363,0.0620689655172413,0.9505597352981568,0.0523133238486708,0.019009888,0.0182797805642633,0.0596590909090909,0.0413793103448275,-0.0416336241078509,4.264077158936283,1993,8.2
175,m412,freddy vs. jason,1,1,1,3,8.138952565523454,0.8829787234042553,0.3181818181818182,0.2650602409638554,0.1363636363636363,0.2469879518072289,0.8112579584121704,0.1330273314678643,-0.13956076,-0.036144578313253,0.0,0.036144578313253,-0.2411382113821137,7.682803976354755,2003,5.7
176,m414,king kong,0,0,0,0,3.051306609835762,0.4086021505376344,0.0727272727272727,0.2894736842105263,0.1454545454545454,0.1842105263157894,0.7964029908180237,0.2475394461846504,0.023249865,-0.0406698564593301,0.0909090909090909,0.131578947368421,-0.0116959064327485,-20.841007883297724,1933,7.9
177,m415,klute,1,1,1,3,-5.631491456727318,0.4132029339853301,0.3208333333333333,0.301775147928994,0.1041666666666666,0.1834319526627219,0.913932204246521,0.0851124308447198,0.014217734,0.0274161735700197,0.0333333333333333,0.0059171597633136,-0.0164805954279638,11.25129802699896,1971,7.1
178,m416,kramer vs. kramer,1,0,0,1,-5.138496085443634,0.2388349514563106,0.2015306122448979,0.4878048780487805,0.1913265306122449,0.2357723577235772,0.8973124027252197,0.068823503041478,0.051636755,0.0194541231126596,0.0357142857142857,0.016260162601626,-0.0754874651810585,-12.587258003586845,1979,7.8
179,m418,lake placid,1,1,1,3,0.7857226530646244,0.3688811188811189,0.2132963988919667,0.2227488151658767,0.113573407202216,0.1706161137440758,0.9564251899719238,0.0291939777737821,0.010873556,0.0269656430925155,0.0554016620498614,0.0284360189573459,-0.1531501831501831,-1.536173118753034,1999,5.8
180,m42,casablanca,1,0,0,1,-8.441576051318805,0.1713586291309669,0.2776957163958641,0.1928571428571428,0.2629246676514032,0.2428571428571428,0.9289308786392212,0.0465764899441822,0.045301795,-0.0145494830132939,0.035450516986706,0.05,0.0773508137432188,7.650552772879852,1942,8.5
181,m422,"lock, stock and two smoking barrels",1,0,0,1,63.69122654443285,0.0144927536231884,0.2683823529411764,0.0,0.2205882352941176,0.0,0.3820708394050598,0.3083710693244654,0.59485686,0.0294117647058823,0.0294117647058823,0.0,0.3493975903614458,23.18932655654384,1998,8.1
182,m425,lost in translation,1,1,1,3,-3.2148881573355226,0.5046728971962616,0.1194968553459119,0.1790123456790123,0.0377358490566037,0.0802469135802469,0.9606683850288392,0.0718035630738443,0.0005123615,-0.01211274167249,0.0125786163522012,0.0246913580246913,0.0189990732159407,-4.005468152212455,2003,7.7
183,m428,magnolia,1,1,1,3,-4.6782445192773565,0.3299256505576208,0.1608876560332871,0.0929577464788732,0.1983356449375866,0.0985915492957746,0.9795370101928712,0.0272467053039635,0.0064293146,0.0063331444980562,0.0457697642163661,0.0394366197183098,0.0393394495412843,3.0170153380747458,1999,8.0
184,m43,cast away,1,1,0,2,-1.179555018003768,0.2340425531914893,0.1319444444444444,0.1931818181818181,0.0902777777777777,0.1363636363636363,0.9393742084503174,0.0824224668668372,0.031154573,0.0394570707070707,0.1076388888888889,0.0681818181818181,0.0127708978328173,-6.837227241383339,2000,7.8
185,m432,man on the moon,1,0,0,1,-2.7121942395286283,0.1386430678466076,0.1061643835616438,0.1063829787234042,0.2123287671232876,0.1063829787234042,0.9089698791503906,0.1322239942277822,0.06511825,-0.0151559312153891,0.0273972602739726,0.0425531914893617,0.064207650273224,-4.23252654489977,1999,7.4
186,m435,meet joe black,1,0,0,1,0.0007189835702661,0.2537735849056604,0.1605562579013906,0.1412639405204461,0.1491782553729456,0.1412639405204461,0.9655569791793824,0.0346141035159593,0.016931117,-0.0306280225022206,0.0176991150442477,0.0483271375464684,0.1232251521298175,1.3765341258040458,1998,7.2
187,m438,midnight cowboy,1,0,0,1,4.22289929460878,0.1327433628318584,0.2040816326530612,0.1666666666666666,0.1173469387755102,0.2,0.873682975769043,0.0969476822527815,0.09208357,0.0408163265306122,0.0408163265306122,0.0,0.37772397094431,-1.2942413712724488,1969,7.8
