movie_id,title,bechdel_score_easy,bechdel_score_medium,bechdel_score_hard,bechdel_score,flesch_diff_m_f,prop_fem,hedges_per_line_m,hedges_per_line_f,boosters_per_line_m,boosters_per_line_f,cossim,jsd_m_f,diff_plot,diff_imperatives_normed,male_imp_rate,female_imp_rate,ratio_diff,hedge_diff
m286,a bucket of blood,1,1,0,2,-1.547056478514321,0.3473193473193473,0.1464285714285714,0.1812080536912751,0.0892857142857142,0.1409395973154362,0.9256474375724792,0.0727874113045601,0.022442043,-0.0385426653883029,0.02857142857142857,0.06711409395973154,-0.0895732174801942,-0.34515819750719245
m287,buffy the vampire slayer,1,1,1,3,-0.204024882799203,0.6035598705501618,0.2,0.1715817694369973,0.1469387755102041,0.1528150134048257,0.9728930592536926,0.0433853482742497,-0.005524397,0.0278929802483996,0.07346938775510205,0.045576407506702415,-0.0337573964497041,2.152940086282346
m288,bull durham,1,1,0,2,0.0999537466286142,0.3192771084337349,0.2241887905604719,0.2389937106918239,0.0943952802359882,0.1886792452830188,0.957180917263031,0.0424252560404243,0.016046107,0.0246006567596148,0.05604719764011799,0.031446540880503145,0.008641182139415338,0.5016120484767157
m29,basic,1,1,1,3,3.754532366604536,0.23421926910299,0.227765726681128,0.1631205673758865,0.1540130151843818,0.1205673758865248,0.94862961769104,0.0508601690497176,0.027052343,-0.02044583929478,0.04338394793926247,0.06382978723404255,-0.06527444938947846,0.8957440936915795
m290,catwoman,1,1,1,3,-2.389173260686931,0.5254901960784314,0.3140495867768595,0.2462686567164179,0.2975206611570248,0.2761194029850746,0.934821367263794,0.0814993290275825,-0.004027188,-0.0298507462686567,0.0,0.029850746268656716,0.05679844185924088,3.882205438968329
m291,cellular,1,1,1,3,-0.7757938480486359,0.3503875968992248,0.1909307875894988,0.1858407079646017,0.0954653937947494,0.1504424778761062,0.9423843622207642,0.0327203541871179,0.017315686,0.0253131138192493,0.07398568019093078,0.048672566371681415,0.0887749595250944,1.224051964625911
m294,cherry falls,1,1,1,3,-3.738503393077977,0.6191588785046729,0.1595092024539877,0.1584905660377358,0.2024539877300613,0.1094339622641509,0.9582369327545166,0.0389713286316912,-0.00920248,0.0066211367056372,0.03680981595092025,0.03018867924528302,-0.0560640245200289,-3.2488494051641794
m296,chinatown,1,1,0,2,-4.426932833559533,0.229987293519695,0.1864686468646864,0.2320441988950276,0.1122112211221122,0.1325966850828729,0.9440202713012696,0.031890680891934,0.029162824,0.0218806411027843,0.04950495049504951,0.027624309392265192,0.1079354173823428,-10.24059545739319
m298,citizen kane,1,0,0,1,-5.29354344282325,0.5735056542810986,0.3977272727272727,0.276056338028169,0.2613636363636363,0.2478873239436619,0.920556366443634,0.0351936352409957,-0.010542333,-0.0317648314127187,0.01893939393939394,0.05070422535211268,-0.09520300641072876,7.113386840281411
m299,clerks.,1,0,0,1,-1.9483158385935864,0.1965742251223491,0.1766497461928934,0.2157676348547718,0.1319796954314721,0.1161825726141078,0.9502509832382202,0.0247753472749645,0.03016138,0.0031762748278113,0.04467005076142132,0.04149377593360996,0.14198938992042442,1.0127737300684103
m3,2001: a space odyssey,0,0,0,0,-2.7261768188328404,0.0336538461538461,0.3383084577114428,0.1428571428571428,0.2537313432835821,0.1428571428571428,0.6222174167633057,0.3249323520551853,0.35012782,0.0049751243781094,0.004975124378109453,0.0,0.08078817733990151,18.925608659097993
m30,big fish,1,0,0,1,-2.5709067726886303,0.2713178294573643,0.2340425531914893,0.219047619047619,0.2482269503546099,0.2,0.9561887383461,0.0518464214341542,0.019673288,-0.0037487335359675,0.024822695035460994,0.02857142857142857,0.0008484162895927572,0.23602860069099663
m300,cliffhanger,1,0,0,1,1.027536836445293,0.2766884531590414,0.1234939759036144,0.2283464566929134,0.1325301204819277,0.1417322834645669,0.941370964050293,0.0579263617069814,0.025261998,0.0375675932074755,0.10843373493975904,0.07086614173228346,-0.02214156079854812,-8.145388814669062
m301,a clockwork orange,1,0,0,1,8.592848099424359,0.0632530120481927,0.2315112540192926,0.2857142857142857,0.2636655948553054,0.7619047619047619,0.827811598777771,0.2294569280252407,0.14978075,0.0006124636349716,0.04823151125401929,0.047619047619047616,0.08034188034188028,-0.35988608564396607
m302,collateral,1,0,0,1,0.07921105838372,0.1087786259541984,0.1777301927194861,0.1929824561403508,0.1006423982869379,0.175438596491228,0.933713436126709,0.0708122664647922,0.051753044,0.0158909049926744,0.06852248394004283,0.05263157894736842,0.07124721089482189,-1.9351560678224686
m303,conspiracy theory,1,1,0,2,2.368650704452236,0.4421906693711968,0.2363636363636363,0.1743119266055046,0.1672727272727272,0.0963302752293578,0.954506516456604,0.0372355808992998,0.0034608245,-0.0121934945788156,0.02909090909090909,0.04128440366972477,-0.04396135265700474,-2.9240448855159897
m305,cool hand luke,1,0,0,1,-1.9306736489622267,0.0643939393939393,0.117408906882591,0.2352941176470588,0.1133603238866396,0.1764705882352941,0.8122947216033936,0.2005498274105811,0.15898621,0.0221481305072636,0.08097165991902834,0.058823529411764705,0.08451308451308448,-1.0766638056290834
m306,copycat,1,1,1,3,0.4889766169623755,0.648854961832061,0.2282608695652173,0.1823529411764705,0.2445652173913043,0.2617647058823529,0.9425025582313538,0.038395253424573,-0.016898453,-0.0141943734015345,0.06521739130434782,0.07941176470588235,-0.05538662456386567,2.9642282739157935
m312,cruel intentions,1,1,1,3,-2.372877317453316,0.5507425742574258,0.2176308539944903,0.197752808988764,0.1818181818181818,0.1730337078651685,0.9793603420257568,0.0224467874650731,-0.0022050142,0.002395765623549,0.049586776859504134,0.04719101123595506,0.09267034024315579,2.1708170209216
m316,dave,1,1,1,3,-4.435275833482024,0.1221532091097308,0.1556603773584905,0.1694915254237288,0.070754716981132,0.0847457627118644,0.9111453294754028,0.08206544417686,0.06671834,0.0066357531180044,0.02358490566037736,0.01694915254237288,0.10231051986697004,1.480395140983422
m317,day of the dead,0,0,0,0,2.451614503274584,0.4305555555555556,0.2317073170731707,0.1612903225806451,0.2195121951219512,0.2903225806451613,0.8835688829421997,0.112440889928178,0.015940785,-0.0601888276947285,0.036585365853658534,0.0967741935483871,-0.09309523809523801,0.987626714370899
m318,dead poets society,1,0,0,1,-6.867646985437446,0.1091314031180401,0.235,0.1836734693877551,0.23,0.0612244897959183,0.827626645565033,0.1321746297723432,0.12872243,0.0425,0.0425,0.0,0.23368471875754404,-1.5518194949337634
m321,demolition man,0,0,0,0,7.752272542986006,0.3544973544973545,0.0245901639344262,0.1940298507462686,0.040983606557377,0.1044776119402985,0.8881973028182983,0.1122506780107695,0.03526491,-0.0128456080254465,0.10655737704918032,0.11940298507462686,-0.11016144349477686,-13.866133455478629
m323,die hard,1,1,1,3,-0.0336700317192821,0.0980392156862745,0.217391304347826,0.2,0.1913043478260869,0.08,0.8211027979850769,0.1374769400705824,0.13929403,-0.0095652173913043,0.030434782608695653,0.04,0.15954219525648095,1.6504571048590417
m324,dog day afternoon,1,1,1,3,5.98949097631305,0.1256117455138662,0.1548507462686567,0.2337662337662337,0.1212686567164179,0.3116883116883117,0.9259836077690125,0.0748937291876968,0.056061506,0.0243991083543322,0.05037313432835821,0.025974025974025976,0.0806277056277056,-3.297676048274125
m326,do the right thing,1,1,0,2,-4.243467567945714,0.2560706401766004,0.1008902077151335,0.1120689655172413,0.1186943620178041,0.1724137931034483,0.9246997237205504,0.117887303074557,0.037702024,0.0289573314233091,0.09792284866468842,0.06896551724137931,-0.09577872599817139,1.2728445373281208
m328,dune,1,1,1,3,2.200675201698104,0.3045977011494253,0.1570247933884297,0.2264150943396226,0.3636363636363636,0.4150943396226415,0.9276673793792723,0.0810667224962388,0.027022481,-0.0070169967254015,0.049586776859504134,0.05660377358490566,0.09118541033434646,-7.261239324974005
m329,ed wood,1,1,1,3,3.6549261016280497,0.1723163841807909,0.1877133105802047,0.1475409836065573,0.1945392491467577,0.2131147540983606,0.9371558427810668,0.0615827997578263,0.041433096,0.012616796284899,0.02901023890784983,0.01639344262295082,0.1956536410879396,-1.2360197219352145
m330,edtv,1,0,0,1,0.9564515320194004,0.2957516339869281,0.1508120649651972,0.1104972375690607,0.148491879350348,0.0939226519337016,0.9710571765899658,0.0377643278455987,0.011638105,-0.0015510633115842,0.037122969837587005,0.03867403314917127,0.027687453720099175,2.103752645580178
m331,election,1,1,1,3,-5.1867456994969245,0.398921832884097,0.2511210762331838,0.1824324324324324,0.179372197309417,0.0675675675675675,0.9119962453842164,0.0726765071038561,0.015701473,-0.0226033208095988,0.017937219730941704,0.04054054054054054,-0.04808897243107768,-0.9396855501794263
m332,l.a. confidential,1,0,0,1,-3.326983675656507,0.1391304347826087,0.1555555555555555,0.125,0.0808080808080808,0.2,0.8928715586662292,0.058780027086333,0.07743502,-0.0116161616161616,0.03838383838383838,0.05,0.11620573791677447,4.3255109992207625
m333,enemy of the state,1,0,0,1,2.934711111642045,0.1625163826998689,0.1517996870109546,0.1774193548387097,0.0798122065727699,0.1129032258064516,0.9557316303253174,0.0462588786878653,0.029993534,0.0097556666161845,0.050078247261345854,0.04032258064516129,0.0551542254328633,-5.795378412288503
m336,erin brockovich,1,1,1,3,-3.3303395214112186,0.6491994177583698,0.2448132780082987,0.257847533632287,0.1618257261410788,0.1457399103139013,0.9658998847007751,0.0414215716814603,-0.009773254,0.0164951714641906,0.04564315352697095,0.02914798206278027,-0.010709504685408322,1.2187791729057338
m338,escape from the planet of the apes,1,0,0,1,32.0203622139765,0.1025641025641025,0.1714285714285714,0.5,0.1714285714285714,0.25,0.5156891345977783,0.1729453554926432,0.36102545,0.0857142857142857,0.08571428571428572,0.0,0.5,-9.18748205569911
m339,escape from l.a.,1,0,0,1,2.837882861274423,0.0885416666666666,0.1028571428571428,0.0588235294117647,0.1085714285714285,0.2352941176470588,0.763258695602417,0.1867106605988917,0.1890232,0.0914285714285714,0.09142857142857143,0.0,0.2786144578313253,6.495846261635472
m34,blade runner,1,0,0,1,-4.936107165451716,0.2347629796839729,0.1386430678466076,0.2692307692307692,0.1563421828908554,0.1057692307692307,0.9380000829696656,0.0622376290858478,0.03254795,0.010267755842977,0.029498525073746312,0.019230769230769232,-0.03257007500986975,-21.56202352413475
m340,excalibur,1,0,0,1,2.6404069080152652,0.1585365853658536,0.1545893719806763,0.0512820512820512,0.4685990338164251,0.2051282051282051,0.9046989679336548,0.1177451812607827,0.06709856,0.038647342995169,0.03864734299516908,0.0,0.20877129394708227,6.08471542556844
m343,face/off,1,0,0,1,2.764870640268967,0.2751677852348993,0.1712962962962963,0.1219512195121951,0.2129629629629629,0.2073170731707317,0.9163317680358888,0.0957317061240744,0.036860704,0.0235998193315266,0.06018518518518518,0.036585365853658534,0.10953197745650567,3.6177296962456573
m346,fantastic voyage,0,0,0,0,-2.9043718035471073,0.128686327077748,0.1846153846153846,0.3125,0.2153846153846154,0.125,0.8955778479576111,0.1098508689804012,0.077475905,-0.0163461538461538,0.046153846153846156,0.0625,-0.15217391304347827,-13.967609665948899
m348,fight club,1,0,0,1,-3.322251858514022,0.1319727891156462,0.170846394984326,0.1237113402061855,0.1379310344827586,0.134020618556701,0.9450109004974364,0.0550879555637093,0.039618373,0.0339979963158064,0.07523510971786834,0.041237113402061855,0.12777135145556195,4.554263354183828
m349,final destination 2,1,1,1,3,-3.5861593104320235,0.6041666666666666,0.2736842105263158,0.2827586206896552,0.1157894736842105,0.1379310344827586,0.9220612049102784,0.0706907788407556,-0.015560865,0.0079854809437386,0.06315789473684211,0.05517241379310345,-0.06593406593406603,4.165251839275609
m35,blast from the past,1,1,1,3,-2.2046500453179334,0.3661375661375661,0.1819699499165275,0.1878612716763005,0.1702838063439065,0.1502890173410404,0.9721803665161132,0.0513079814991364,0.006849766,-0.0534416706070811,0.021702838063439065,0.07514450867052024,0.0734921816827997,0.5506940793761501
m350,final destination,1,0,0,1,0.6814146641521432,0.2877697841726618,0.2323232323232323,0.15,0.101010101010101,0.225,0.8722389936447144,0.0841618335493578,0.053682983,-0.0744949494949495,0.050505050505050504,0.125,0.0888888888888888,4.245572416049736
m351,rambo: first blood part ii,0,0,0,0,8.923023606800513,0.1091703056768559,0.0784313725490196,0.2,0.0637254901960784,0.16,0.7948683500289917,0.1254470437471843,0.1598711,0.0335294117647058,0.07352941176470588,0.04,-0.059523809523809534,-11.444474118675345
m353,five easy pieces,1,1,1,3,5.834547154439264,0.4806866952789699,0.1652892561983471,0.2321428571428571,0.0826446280991735,0.1830357142857142,0.9557693600654602,0.0295216384461414,0.0025946498,0.0361939197166469,0.049586776859504134,0.013392857142857142,-0.05946761080514029,-0.8531585661351464
m355,fletch,1,0,0,1,-3.280271220335081,0.2213855421686747,0.1315280464216634,0.1972789115646258,0.104448742746615,0.1564625850340136,0.9566820859909058,0.0547895913788029,0.0237149,0.0104738220239739,0.04448742746615087,0.034013605442176874,-0.020611035111719023,-5.379775960938298
m359,friday the 13th part iii,1,1,1,3,6.195322400927253,0.4347826086956521,0.125,0.25,0.1826923076923076,0.1375,0.9464775323867798,0.0813657520046144,0.0067496896,-0.0298076923076923,0.057692307692307696,0.0875,-0.009650495565988515,-8.710763783947153
m36,blue velvet,1,0,0,1,-0.2213256795566422,0.4165457184325108,0.1865671641791045,0.1777003484320557,0.1741293532338308,0.1219512195121951,0.9692384004592896,0.0346272921359917,0.004683852,0.0029556052490162,0.06218905472636816,0.059233449477351915,-0.043303043303043354,1.420507863506657
m362,friday the 13th part viii: jason takes manhattan,1,1,1,3,-0.9776276864094058,0.5803571428571429,0.1595744680851064,0.2230769230769231,0.2553191489361702,0.1384615384615384,0.9134970903396606,0.0807325405018388,-0.0115715265,0.0484451718494271,0.06382978723404255,0.015384615384615385,-0.051948051948051965,-11.932320818830455
m364,gandhi,1,1,0,2,,0.0,0.1521739130434782,0.0,0.217391304347826,0.0,,,,,0.021739130434782608,,0.5523809523809524,
m365,gattaca,1,0,0,1,3.6847431149934806,0.1538461538461538,0.2954545454545454,0.2291666666666666,0.178030303030303,0.1041666666666666,0.8945563435554504,0.1111494064901833,0.07233584,0.034090909090909,0.03409090909090909,0.0,0.052026618269812475,-1.2555795536357088
m367,get carter,1,0,0,1,0.6119832985176146,0.2547169811320754,0.1044303797468354,0.1851851851851851,0.0886075949367088,0.0555555555555555,0.954456865787506,0.0472964296371957,0.02149272,0.0355133614627285,0.06329113924050633,0.027777777777777776,-0.027937915742793806,-15.866088121304077
m368,glengarry glen ross,0,0,0,0,,0.0,0.1134361233480176,0.0,0.1640969162995594,0.0,,,,,0.02973568281938326,,0.28572728513581147,
m371,gone in sixty seconds,1,0,0,1,-1.0836999769088322,0.1371527777777778,0.1348088531187122,0.1265822784810126,0.1327967806841046,0.0759493670886076,0.9608546495437622,0.0747999133257611,0.028029978,0.0183633446247102,0.056338028169014086,0.0379746835443038,0.08921119592875315,0.7062406766323495
m372,goodfellas,1,1,1,3,-0.8963787829202943,0.2938931297709923,0.1945945945945946,0.1558441558441558,0.1513513513513513,0.1038961038961039,0.9254342913627625,0.0860887794943326,0.031703472,0.0107406107406107,0.07567567567567568,0.06493506493506493,-0.019444823043023973,1.0950345180573642
m373,good will hunting,0,0,0,0,-2.946625445007939,0.1314553990610328,0.2243243243243243,0.2053571428571428,0.1648648648648648,0.1517857142857142,0.934280812740326,0.0569691540121614,0.047116697,0.0334942084942085,0.051351351351351354,0.017857142857142856,0.16038483305036788,-0.8134132240092491
m375,grosse pointe blank,1,1,1,3,2.721057161244204,0.2696078431372549,0.2080536912751678,0.1363636363636363,0.1073825503355704,0.109090909090909,0.957024335861206,0.0649429400535719,0.019981742,-0.0142769981696156,0.040268456375838924,0.05454545454545454,0.2597604259094942,5.359579941897895
m377,hackers,1,1,0,2,-1.6293366470428765,0.375,0.1351351351351351,0.1711711711711711,0.1459459459459459,0.081081081081081,0.9257485866546632,0.0964426063938894,0.018100739,0.027027027027027,0.08108108108108109,0.05405405405405406,0.11291800274851116,-6.045720144411584
m379,halloween,1,1,1,3,3.180428818511672,0.7060702875399361,0.1630434782608695,0.1085972850678733,0.0760869565217391,0.1855203619909502,0.9383692741394044,0.0842992808651532,-0.025859356,-0.032559512099154,0.021739130434782608,0.05429864253393665,-0.17391304347826086,6.766254179422154
m380,hannah and her sisters,1,1,1,3,0.0670620562465984,0.6014897579143389,0.2126168224299065,0.1656346749226006,0.1985981308411215,0.1006191950464396,0.9743248224258424,0.0253819069070007,-0.0056130886,0.0118269147304765,0.035046728971962614,0.02321981424148607,-0.017746328178192772,1.751391130121462
m383,heathers,1,1,1,3,-3.92421414636712,0.5388235294117647,0.2193877551020408,0.2445414847161572,0.2091836734693877,0.131004366812227,0.9618947505950928,0.0423165242911256,-0.0037536025,0.0438018001960609,0.09183673469387756,0.048034934497816595,-0.06422524843577482,-7.541460879267369
m384,heavenly creatures,1,1,1,3,-0.46477648741552,0.8985507246376812,0.0,0.1612903225806451,0.238095238095238,0.1021505376344086,0.8227264881134033,0.15823758859857,-0.13941151,0.0998463901689708,0.14285714285714285,0.043010752688172046,-0.14547413793103448,-17.878426698450536
m390,hotel rwanda,1,1,0,2,-9.63240080418396,0.1881606765327695,0.109375,0.0898876404494382,0.1875,0.1235955056179775,0.9346415996551514,0.0897549437557159,0.040937364,-0.0125819288389513,0.08854166666666667,0.10112359550561797,0.21500000000000008,-1.022681404663583
m391,house on haunted hill,1,1,1,3,7.104344440436407,0.3538461538461538,0.1836734693877551,0.1739130434782608,0.1836734693877551,0.1677018633540372,0.95530903339386,0.064564047878634,0.013136864,-0.0004436557231588,0.030612244897959183,0.031055900621118012,-0.0009468066792907015,0.8331165961477858
m393,hellraiser iii: hell on earth,1,1,1,3,-8.96994939968566,0.8924731182795699,0.25,0.1325301204819277,0.55,0.180722891566265,0.6912291049957275,0.3633842023413183,-0.23944658,-0.0120481927710843,0.0,0.012048192771084338,-0.1642411642411643,-2.584209080411421
m394,hudson hawk,1,1,1,3,5.650386371209166,0.2751479289940828,0.2653061224489796,0.1397849462365591,0.2,0.2258064516129032,0.9334745407104492,0.0905689751232054,0.02982825,-0.0010972130787799,0.02040816326530612,0.021505376344086023,0.13201542912246866,11.792332912546463
m396,i walked with a zombie,1,1,1,3,-4.453837717212579,0.656140350877193,0.3265306122448979,0.3368983957219251,0.3877551020408163,0.3155080213903743,0.9283108711242676,0.0574206442939603,-0.022374153,-0.00583869911601,0.01020408163265306,0.016042780748663103,0.0040529486130735926,-4.39267441056489
m4,48 hrs.,1,1,0,2,1.8235055729972771,0.1615541922290388,0.248780487804878,0.2911392405063291,0.1268292682926829,0.1265822784810126,0.9268006682395936,0.0704909566302945,0.048889935,-0.0447051559123186,0.04390243902439024,0.08860759493670886,0.11639369123445553,-5.625097747600204
m400,i still know what you did last summer,1,1,1,3,-0.418308698373707,0.5867768595041323,0.1533333333333333,0.1173708920187793,0.1533333333333333,0.0845070422535211,0.9518340826034546,0.067332282719447,-0.008656561,0.0271361502347417,0.06,0.03286384976525822,-0.09770114942528729,0.7230527503675415
m401,isle of the dead,1,1,1,3,0.7450072539458432,0.3828996282527881,0.2349397590361445,0.3398058252427184,0.2951807228915662,0.3689320388349514,0.8882793188095093,0.0764725728625123,0.02412033,-0.0110539244356065,0.018072289156626505,0.02912621359223301,-0.04909360469034307,-7.868320907114011
m403,jaws 2,1,1,0,2,7.082739330364674,0.2093023255813953,0.1092436974789916,0.1269841269841269,0.1134453781512605,0.0793650793650793,0.9627671241760254,0.058027787165811,0.021547258,0.026844070961718,0.09033613445378151,0.06349206349206349,0.04760460885385087,-5.941845764854614
m404,jaws 3-d,1,1,1,3,0.4915140632401602,0.4063079777365491,0.0875,0.0593607305936073,0.11875,0.091324200913242,0.9750760793685912,0.0307110044991414,0.004063666,-0.0055079908675799,0.08125,0.0867579908675799,-0.05306980001556305,1.6019820040168185
m405,jaws: the revenge,1,1,1,3,0.3852008594415537,0.3786407766990291,0.1354166666666666,0.1239316239316239,0.0911458333333333,0.0854700854700854,0.9717543125152588,0.061151978725044,0.0061442256,0.0344551282051282,0.07291666666666667,0.038461538461538464,0.01821354564292732,-0.3461465623838542
m408,jerry maguire,1,1,0,2,0.380898677951663,0.3513513513513513,0.1694444444444444,0.1948717948717948,0.1611111111111111,0.123076923076923,0.9716253280639648,0.0407941795056744,0.0084245205,-0.0012820512820512,0.05,0.05128205128205128,-0.014296549980462925,-2.8201978836551547
m409,jurassic park iii,1,1,0,2,4.588809942141751,0.2587412587412587,0.1792452830188679,0.2837837837837837,0.1981132075471698,0.2432432432432432,0.8943440318107605,0.0653065726833939,0.04689938,-0.0034421213666496,0.02358490566037736,0.02702702702702703,-0.006019095060190938,-16.168807339449543
m411,jurassic park,1,1,1,3,-1.307907811419426,0.2917505030181087,0.2130681818181818,0.1103448275862069,0.1988636363636363,0.0620689655172413,0.9505597352981568,0.0523133238486708,0.019009888,0.0182797805642633,0.05965909090909091,0.041379310344827586,-0.041633624107850986,4.264077158936283
m412,freddy vs. jason,1,1,1,3,8.138952565523454,0.8829787234042553,0.3181818181818182,0.2650602409638554,0.1363636363636363,0.2469879518072289,0.8112579584121704,0.1330273314678643,-0.13956076,-0.036144578313253,0.0,0.03614457831325301,-0.24113821138211378,7.682803976354755
m414,king kong,0,0,0,0,3.051306609835762,0.4086021505376344,0.0727272727272727,0.2894736842105263,0.1454545454545454,0.1842105263157894,0.7964029908180237,0.2475394461846504,0.023249865,-0.0406698564593301,0.09090909090909091,0.13157894736842105,-0.011695906432748537,-20.841007883297724
m415,klute,1,1,1,3,-5.631491456727318,0.4132029339853301,0.3208333333333333,0.301775147928994,0.1041666666666666,0.1834319526627219,0.913932204246521,0.0851124308447198,0.014217734,0.0274161735700197,0.03333333333333333,0.005917159763313609,-0.016480595427963873,11.25129802699896
m416,kramer vs. kramer,1,0,0,1,-5.138496085443634,0.2388349514563106,0.2015306122448979,0.4878048780487805,0.1913265306122449,0.2357723577235772,0.8973124027252197,0.068823503041478,0.051636755,0.0194541231126596,0.03571428571428571,0.016260162601626018,-0.07548746518105853,-12.587258003586843
m418,lake placid,1,1,1,3,0.7857226530646244,0.3688811188811189,0.2132963988919667,0.2227488151658767,0.113573407202216,0.1706161137440758,0.9564251899719238,0.0291939777737821,0.010873556,0.0269656430925155,0.055401662049861494,0.02843601895734597,-0.15315018315018314,-1.5361731187530339
m42,casablanca,1,0,0,1,-8.441576051318805,0.1713586291309669,0.2776957163958641,0.1928571428571428,0.2629246676514032,0.2428571428571428,0.9289308786392212,0.0465764899441822,0.045301795,-0.0145494830132939,0.03545051698670606,0.05,0.07735081374321884,7.650552772879852
m422,"lock, stock and two smoking barrels",1,0,0,1,63.69122654443285,0.0144927536231884,0.2683823529411764,0.0,0.2205882352941176,0.0,0.3820708394050598,0.3083710693244654,0.59485686,0.0294117647058823,0.029411764705882353,0.0,0.3493975903614458,23.189326556543836
m425,lost in translation,1,1,1,3,-3.2148881573355226,0.5046728971962616,0.1194968553459119,0.1790123456790123,0.0377358490566037,0.0802469135802469,0.9606683850288392,0.0718035630738443,0.0005123615,-0.01211274167249,0.012578616352201259,0.024691358024691357,0.018999073215940743,-4.005468152212455
m428,magnolia,1,1,1,3,-4.6782445192773565,0.3299256505576208,0.1608876560332871,0.0929577464788732,0.1983356449375866,0.0985915492957746,0.9795370101928712,0.0272467053039635,0.0064293146,0.0063331444980562,0.04576976421636616,0.03943661971830986,0.03933944954128432,3.0170153380747458
m43,cast away,1,1,0,2,-1.179555018003768,0.2340425531914893,0.1319444444444444,0.1931818181818181,0.0902777777777777,0.1363636363636363,0.9393742084503174,0.0824224668668372,0.031154573,0.0394570707070707,0.1076388888888889,0.06818181818181818,0.012770897832817374,-6.837227241383339
m432,man on the moon,1,0,0,1,-2.7121942395286283,0.1386430678466076,0.1061643835616438,0.1063829787234042,0.2123287671232876,0.1063829787234042,0.9089698791503906,0.1322239942277822,0.06511825,-0.0151559312153891,0.0273972602739726,0.0425531914893617,0.06420765027322406,-4.23252654489977
m435,meet joe black,1,0,0,1,0.0007189835702661,0.2537735849056604,0.1605562579013906,0.1412639405204461,0.1491782553729456,0.1412639405204461,0.9655569791793824,0.0346141035159593,0.016931117,-0.0306280225022206,0.017699115044247787,0.048327137546468404,0.12322515212981755,1.3765341258040458
m438,midnight cowboy,1,0,0,1,4.22289929460878,0.1327433628318584,0.2040816326530612,0.1666666666666666,0.1173469387755102,0.2,0.873682975769043,0.0969476822527815,0.09208357,0.0408163265306122,0.04081632653061224,0.0,0.37772397094431,-1.2942413712724488
m439,midnight express,0,0,0,0,10.471615641721923,0.1422594142259414,0.1121951219512195,0.1470588235294117,0.0634146341463414,0.2647058823529412,0.8666754961013794,0.1131763160905223,0.09634644,-0.0100430416068866,0.04878048780487805,0.058823529411764705,-0.039705882352941146,3.4187891880791934
m441,misery,1,0,0,1,-0.7443930551726936,0.5025252525252525,0.2944162436548223,0.4271356783919598,0.1776649746192893,0.3467336683417085,0.93439519405365,0.0417031538277723,-0.00085514784,0.0254317271637374,0.030456852791878174,0.005025125628140704,-0.08294958555239662,4.306496649352468
m442,mission: impossible ii,0,0,0,0,-6.357311698939171,0.2470308788598574,0.2082018927444795,0.3269230769230769,0.1419558359621451,0.173076923076923,0.901989996433258,0.0656993337493281,0.04578215,0.0088570735258432,0.0473186119873817,0.038461538461538464,0.00092902266815309,-11.424144357028947
m444,moonstruck,1,1,1,3,0.0673270035433546,0.5398773006134969,0.1566666666666666,0.1193181818181818,0.1766666666666666,0.1079545454545454,0.9819401502609252,0.0463506302192483,-0.0012702942,0.001590909090909,0.03,0.028409090909090908,-0.03415750915750926,2.1854106857285984
m445,monty python and the holy grail,1,1,0,2,2.0741251026469314,0.1495601173020528,0.0551724137931034,0.0980392156862745,0.1586206896551724,0.1764705882352941,0.9113852977752686,0.0934162205557145,0.062442422,0.0504394861392833,0.0896551724137931,0.0392156862745098,0.10832137733142044,-7.564228184654729
m448,mulholland dr.,1,1,1,3,-4.390849100147165,0.5872093023255814,0.176056338028169,0.2425742574257425,0.1267605633802817,0.1386138613861386,0.926283597946167,0.1061965953529753,-0.0125460625,0.0034165388369822,0.028169014084507043,0.024752475247524754,-0.01351802403204272,-7.117290096240458
m451,my girl,1,1,1,3,-0.0956299139218828,0.5560747663551402,0.1508771929824561,0.134453781512605,0.0842105263157894,0.1512605042016806,0.9691585302352904,0.0420417144165447,-0.003121078,-0.0201975527052926,0.05263157894736842,0.07282913165266107,0.014216575922565089,0.6355327417671219
m453,nashville,1,1,1,3,-4.733512915367285,0.3234624145785877,0.1043771043771043,0.056338028169014,0.0942760942760942,0.1056338028169014,0.9403733015060424,0.0708657359676656,0.020198584,-0.0015412339356001,0.03367003367003367,0.035211267605633804,0.01334111565079632,5.811374773678741
m454,natural born killers,1,1,1,3,-11.623825894685597,0.0896358543417367,0.2307692307692307,0.375,0.2123076923076923,0.09375,0.8801414966583252,0.1426463131847927,0.09800398,0.043076923076923,0.043076923076923075,0.0,0.20621225194132875,-10.618845145513426
m458,never been kissed,1,1,1,3,-2.2958014013331365,0.6629711751662971,0.2631578947368421,0.2140468227424749,0.2302631578947368,0.2107023411371237,0.9313303232192992,0.029237405419893,-0.021610081,0.0027944023939447,0.03289473684210526,0.030100334448160536,-0.039220723613787145,-2.333241506500354
m461,a nightmare on elm street 3: dream warriors,1,1,1,3,-7.268419507946589,0.6773162939297125,0.1386138613861386,0.1698113207547169,0.1584158415841584,0.1509433962264151,0.9528125524520874,0.0677381899267195,-0.017047524,-0.0273678311227349,0.019801980198019802,0.04716981132075472,-0.11980267794221278,-4.941149580169823
m462,notting hill,1,1,1,3,-4.587640245564373,0.4074650077760497,0.2257217847769028,0.2290076335877862,0.2204724409448819,0.183206106870229,0.9743859767913818,0.0318267663230779,0.00437963,0.0045380777784456,0.023622047244094488,0.019083969465648856,-0.044642857142857095,2.5601167670133194
